Trait,Marker_ID,Estimate,SD,Model_Frequency
y1,602,0.0031303144,0.03912579,0.97999996
y1,603,0.016774736,0.040847044,0.99000007
y1,604,-0.0046737753,0.040920395,0.98
y1,605,0.0023282536,0.040670995,0.95
y1,606,0.0012381728,0.035539337,0.97999996
y1,607,0.0051681586,0.0351864,0.97999996
y1,608,-0.0020670907,0.037898283,0.97
y1,609,0.00091582304,0.034712523,0.96
y1,610,-0.008892817,0.03529475,0.98
y1,611,-0.007133338,0.034095462,0.99000007
y1,612,0.0058160583,0.036467977,0.96
y1,613,-0.0056779105,0.04082657,0.97
y1,614,-0.0074080857,0.036431618,0.99000007
y1,615,-0.0067436504,0.037563793,0.95
y1,616,0.006728654,0.03408707,0.98
y1,617,-0.011969352,0.03888165,1.0
y1,618,-0.000662741,0.038592946,0.97999996
y1,619,-0.0067116385,0.03546582,0.99000007
y1,620,0.017888756,0.038072493,0.99000007
y1,621,0.010232206,0.040286038,0.9600001
y1,622,-0.010005106,0.039558575,0.96999997
y1,623,-0.00012509036,0.040920973,0.97
y1,624,0.0020603437,0.03852745,0.97999996
y1,625,0.008541891,0.040650204,0.9499999
y1,626,0.009634888,0.03546801,0.96999997
y1,627,0.012329976,0.03822717,0.99000007
y1,628,-0.0073093474,0.039830934,1.0
y1,629,-0.0136602465,0.033742744,0.96000004
y1,630,0.01631228,0.04348488,1.0
y1,631,0.00783588,0.03910833,1.0
y1,632,0.006279348,0.038429756,0.96
y1,633,0.002844108,0.04145482,1.0
y1,634,0.008794024,0.033488918,0.96999997
y1,635,-0.009556453,0.037590563,0.96999997
y1,636,-0.00020732777,0.037078034,0.97999996
y1,637,-0.00064663746,0.034778204,0.97999996
y1,638,-0.00056558824,0.04384686,0.99000007
y1,639,0.0049093375,0.036260266,0.99000007
y1,640,0.0151922405,0.036246635,0.9700001
y1,641,-0.011265934,0.034421343,0.9700001
y1,642,-0.009058119,0.041031677,0.97999996
y1,643,0.008100407,0.0403081,0.98
y1,644,-0.009522635,0.039056554,1.0
y1,645,-0.0033273387,0.03357486,0.99000007
y1,646,0.0016525089,0.03661874,0.97
y1,647,-0.00024995708,0.038356394,1.0
y1,648,6.293624e-6,0.03953538,0.94000006
y1,649,-0.009713048,0.044243235,1.0
y1,650,0.007977212,0.0463579,0.98
y1,651,0.019420613,0.037699297,0.9499999
y1,652,-0.0040444005,0.03968581,0.97
y1,653,0.0018440057,0.035973668,0.99000007
y1,654,0.0020334,0.03403158,0.97999996
y1,655,0.006992167,0.030249,0.96999997
y1,656,0.0024793146,0.034328017,0.97999996
y1,657,0.0065822923,0.036498047,0.97999996
y1,658,-0.006288508,0.034895275,0.97999996
y1,659,-0.011116874,0.033958703,0.96
y1,660,-0.0064877314,0.0362829,0.97
y1,661,-0.01870123,0.042908292,0.97999996
y1,662,0.015086425,0.03805342,0.97999996
y1,663,-0.010193044,0.04035598,0.99000007
y1,664,-0.015399761,0.039261606,0.97
y1,665,0.017758878,0.039095934,0.97
y1,666,0.008355799,0.041417535,0.99000007
y1,667,-0.009317665,0.040632255,0.99000007
y1,668,0.0037875567,0.038373925,1.0
y1,669,-0.0071305134,0.03790854,0.97
y1,670,0.0048771445,0.033910483,0.99000007
y1,671,0.012732097,0.035984274,0.99000007
y1,672,-0.006839612,0.032204606,0.9600001
y1,673,-0.0013248799,0.03995807,0.96
y1,674,0.0033439863,0.038051043,0.97
y1,675,-0.014003276,0.031553794,0.97999996
y1,676,0.0148223825,0.039134618,0.98
y1,677,-0.00229579,0.038221262,1.0
y1,678,0.0012630962,0.034907002,0.99000007
y1,679,0.0012514982,0.038241092,0.99000007
y1,680,0.0011383339,0.04261318,0.98
y1,681,0.0004417482,0.03787824,0.98
y1,682,-0.0027747254,0.03618443,0.96999997
y1,683,8.142229e-5,0.034167577,0.9900001
y1,684,0.008638886,0.0340601,1.0
y1,685,0.008651681,0.037982322,0.96999997
y1,686,0.018928045,0.03800814,0.93
y1,687,0.003787955,0.038265053,1.0
y1,688,0.0029889874,0.038543776,0.96
y1,689,-0.00425036,0.037188604,0.97999996
y1,690,0.006015966,0.035022117,0.97
y1,691,-0.007144279,0.04170523,1.0
y1,692,-0.0062425868,0.04209192,0.96000004
y1,693,-0.006416298,0.039620716,1.0
y1,694,0.005428304,0.034753468,0.97999996
y1,695,0.0035374018,0.038859747,0.9700001
y1,696,0.00047030137,0.039765604,0.96999997
y1,697,0.0016896165,0.03481457,0.99000007
y1,698,0.0049407873,0.038296506,0.97999996
y1,699,-0.008039189,0.039004624,0.97999996
y1,700,-0.008609779,0.04114044,0.97999996
y1,701,-0.0036907336,0.04132272,0.97999996
y1,702,0.005682291,0.036937974,1.0
y1,703,-2.8817658e-5,0.03324065,0.97999996
y1,704,-0.018305106,0.0371276,1.0
y1,705,0.011518878,0.040715825,0.97
y1,706,0.0030374145,0.039518915,0.99000007
y1,707,-0.0073612197,0.039556213,0.97999996
y1,708,-0.011959557,0.041152287,0.98
y1,709,0.005003609,0.03517145,0.99000007
y1,710,-0.022171618,0.0423277,0.97999996
y1,711,0.0041882964,0.040036235,0.97
y1,712,-0.0009016016,0.03621933,1.0
y1,713,-0.011048601,0.03784648,0.99000007
y1,714,0.011293843,0.043178763,0.99000007
y1,715,0.011588742,0.038952205,0.9499999
y1,716,0.0047973725,0.033931717,0.98
y1,717,0.0023541169,0.03709329,0.99000007
y1,718,-0.010174295,0.039098863,0.99000007
y1,719,-0.0021514937,0.038136754,0.97999996
y1,720,-0.011735829,0.043612763,0.97
y1,721,-0.004547629,0.038089797,0.99000007
y1,722,-0.013801246,0.040578492,0.9699999
y1,723,0.0010377241,0.039085932,0.97999996
y1,724,-0.005107957,0.0363054,0.99000007
y1,725,-0.00545588,0.040231537,1.0
y1,726,0.0050271107,0.03948129,0.96
y1,727,-0.0034146048,0.03560204,0.99
y1,728,-0.008977735,0.03944705,0.98
y1,729,-0.007961578,0.03747528,0.99000007
y1,730,0.0010599185,0.040172897,0.97999996
y1,731,0.0066537755,0.036718298,0.96
y1,732,0.00045392715,0.03674792,0.96
y1,733,-0.0010711204,0.039010826,0.99000007
y1,734,0.005796654,0.04004109,1.0
y1,735,-0.010752908,0.03896662,0.98
y1,736,0.0022023544,0.037908677,0.98
y1,737,0.021968126,0.03810186,0.99000007
y1,738,-0.008810883,0.03764321,0.98
y1,739,-0.005148306,0.036682747,0.97999996
y1,740,-0.0003540416,0.036919996,1.0
y1,741,-0.0054501696,0.03453357,0.97999996
y1,742,-0.005862474,0.034982692,0.99000007
y1,743,0.0132202115,0.039005406,0.9900001
y1,744,-0.015305634,0.034015626,0.99000007
y1,745,-0.003348162,0.03860874,0.99000007
y1,746,-0.0036725076,0.036221992,0.97999996
y1,747,0.008277649,0.04180075,0.98
y1,748,-0.00685003,0.037846655,0.95
y1,749,-0.009953114,0.03888737,0.99000007
y1,750,-0.0030346543,0.036554288,0.98
y1,751,0.0026829438,0.03996984,0.97999996
y1,752,-0.009253343,0.036402475,0.97999996
y1,753,0.0011546116,0.03629848,0.97
y1,754,0.01313332,0.03935483,1.0
y1,755,0.008176825,0.042789336,1.0
y1,756,-0.013161367,0.041459333,0.96000004
y1,757,-0.0063418774,0.04086478,0.9900001
y1,758,0.005733911,0.038777567,0.95
y1,759,0.00011826354,0.039030805,0.99000007
y1,760,-0.0043517943,0.04020661,0.96000004
y1,761,0.007775435,0.039578762,0.97999996
y1,762,-1.1151587e-5,0.037859477,0.96
y1,763,-0.015042709,0.035889756,0.97999996
y1,764,-0.0069255326,0.039377425,0.96999997
y1,765,0.014566983,0.040380903,0.99000007
y1,766,0.01137258,0.038641915,0.99000007
y1,767,-0.0032706477,0.03587837,0.99000007
y1,768,0.0051024826,0.036149032,0.97999996
y1,769,0.0104081,0.036311857,0.99000007
y1,770,0.015527367,0.03647434,0.97
y1,771,-0.0015198416,0.03850029,1.0
y1,772,-0.0026658378,0.04020502,0.99000007
y1,773,-0.004599884,0.04028936,0.97
y1,774,-0.01690369,0.035989873,0.97999996
y1,775,-0.0013261863,0.03853687,0.99000007
y1,776,0.0037085125,0.0360594,0.99000007
y1,777,-0.005212831,0.038703945,0.99000007
y1,778,-0.006911316,0.036823023,1.0
y1,779,0.0153908115,0.039369907,0.99000007
y1,780,-0.0061909156,0.03676266,1.0
y1,781,-0.0072662644,0.038252912,0.98
y1,782,-0.000536222,0.039739795,0.97999996
y1,783,0.0012019291,0.0388534,1.0
y1,784,-0.0040818797,0.03786202,0.96
y1,785,0.01334474,0.03739579,1.0
y1,786,-0.0025509836,0.039184406,1.0
y1,787,0.012949078,0.03493435,0.96999997
y1,788,-0.0001782588,0.040283095,0.97999996
y1,789,-0.0012514351,0.036066115,0.98
y1,790,0.0013471349,0.03871147,0.99000007
y1,791,-0.0042037936,0.034545615,0.97999996
y1,792,-0.013811963,0.03709452,0.99000007
y1,793,-0.00592015,0.034439117,0.97999996
y1,794,0.0029455645,0.038240384,0.99000007
y1,795,-0.012952013,0.043081746,0.96999997
y1,796,-0.015553607,0.03998421,1.0
y1,797,-0.013414483,0.037854526,0.97
y1,798,-0.008347749,0.03741109,0.98
y1,799,-0.013569994,0.035827283,0.99000007
y1,800,0.005918757,0.03980898,0.97999996
y1,801,-0.009864421,0.03866828,0.99000007
y1,802,-0.0058544963,0.036851685,0.97
y1,803,0.010731514,0.039915517,0.97999996
y1,804,0.00066245015,0.039080918,0.97999996
y1,805,-0.0023183438,0.038093086,0.97999996
y1,806,-0.009465962,0.03581352,0.96999997
y1,807,0.004934949,0.034412153,0.96
y1,808,-0.020234803,0.036480445,0.98
y1,809,0.008816205,0.033879604,1.0
y1,810,-0.0002419312,0.035192918,0.97
y1,811,0.00466328,0.041226607,0.99000007
y1,812,0.0012024286,0.037019003,0.9600001
y1,813,-0.008865002,0.035757672,0.96999997
y1,814,-0.0076005566,0.040129658,0.97999996
y1,815,0.010732546,0.03464097,0.9499999
y1,816,0.004797937,0.035831608,0.97999996
y1,817,-0.0030837376,0.036926538,0.97999996
y1,818,0.0013688728,0.03753852,1.0
y1,819,-0.0029081118,0.03894606,0.96
y1,820,0.005750447,0.037165478,0.96999997
y1,821,0.0023857516,0.037330575,0.97
y1,822,0.010713389,0.03436118,1.0
y1,823,0.006320438,0.036061402,0.99000007
y1,824,-0.012642141,0.03754548,0.96999997
y1,825,-6.057761e-5,0.04429222,1.0
y1,826,-0.012150073,0.03737486,1.0
y1,827,0.013607128,0.03475132,1.0
y1,828,0.0074053174,0.04254071,0.9499999
y1,829,0.007561056,0.038491465,0.99000007
y1,830,0.003952512,0.03372165,0.99000007
y1,831,0.01191447,0.04599398,0.98
y1,832,0.004433902,0.036488313,0.99000007
y1,833,0.005834359,0.036471028,0.98
y1,834,-0.0060332636,0.039654642,0.99000007
y1,835,-0.005321738,0.039684836,0.99000007
y1,836,0.007587184,0.041855324,1.0
y1,837,-0.004756833,0.036590915,1.0
y1,838,-0.0011124167,0.03979331,0.99000007
y1,839,0.013399064,0.03814458,0.99000007
y1,840,-0.004075775,0.036870446,0.96000004
y1,841,-0.009227005,0.0394042,0.97999996
y1,842,-0.008021262,0.03646866,0.97999996
y1,843,-0.0007284498,0.035851225,0.97
y1,844,-0.02022871,0.042302452,0.99000007
y1,845,0.0068139555,0.03528573,1.0
y1,846,-0.00086446165,0.038070843,0.99000007
y1,847,0.005514286,0.03440933,1.0
y1,848,-0.0005031128,0.039076302,0.97999996
y1,849,0.00047680121,0.0371514,0.97999996
y1,850,0.008197308,0.03567044,1.0
y1,851,-0.008713536,0.03759272,0.97999996
y1,852,-0.009936984,0.038253702,0.96000004
y1,853,-0.012361937,0.04300143,0.97999996
y1,854,-0.009186699,0.037470132,0.97
y1,855,-0.012742452,0.039041493,0.97
y1,856,-0.0015356088,0.036790483,0.97999996
y1,857,0.010380226,0.03959369,1.0
y1,858,-0.031582076,0.040728305,0.96
y1,859,0.00054384687,0.037428867,0.97
y1,860,0.00090417714,0.036325555,0.97999996
y1,861,0.010428578,0.038650192,0.99000007
y1,862,-0.0054424587,0.036986228,1.0
y1,863,0.008278215,0.03368582,0.96
y1,864,0.011871833,0.040844407,0.98
y1,865,0.008115795,0.04114411,0.9900001
y1,866,0.004785109,0.039660335,0.96000004
y1,867,0.0047341613,0.04134257,0.97999996
y1,868,0.0026380324,0.03897418,0.99000007
y1,869,-0.010811143,0.036973707,0.99000007
y1,870,-0.0061111245,0.038041852,0.97
y1,871,0.0058518057,0.04243599,0.97999996
y1,872,0.013993634,0.037348565,0.99000007
y1,873,0.00018726244,0.03477432,0.97999996
y1,874,0.0032800718,0.037788745,0.97999996
y1,875,0.0048349034,0.036690332,0.95000005
y1,876,0.01032162,0.04034568,0.9599999
y1,877,-0.0028673436,0.03704732,0.96
y1,878,-0.010663244,0.035252184,1.0
y1,879,-0.009560161,0.036641337,0.97
y1,880,0.003206894,0.037338085,1.0
y1,881,0.0095294295,0.037390154,0.94
y1,882,-0.008045544,0.038767796,0.9800001
y1,883,0.0036679788,0.03380298,0.97999996
y1,884,0.014016092,0.03797308,0.96
y1,885,0.0011101298,0.036835883,1.0
y1,886,0.000522277,0.039216552,1.0
y1,887,-0.013315401,0.036443394,0.96999997
y1,888,0.0020991885,0.03753435,0.99000007
y1,889,0.010410961,0.04046762,0.97
y1,890,0.006001862,0.035628114,0.99000007
y1,891,0.0017197335,0.037849054,0.96
y1,892,0.0021818983,0.037038326,0.97999996
y1,893,0.00655855,0.038071625,0.97
y1,894,-0.010443162,0.037925966,0.97
y1,895,-0.005099909,0.034157302,0.96
y1,896,-0.013269109,0.041840058,0.99000007
y1,897,-0.00597123,0.032337923,0.97999996
y1,898,-0.0041710227,0.038262066,0.99000007
y1,899,0.009089402,0.037919454,0.97
y1,900,-0.002088467,0.03770545,1.0
y1,901,-0.0064503243,0.03438017,0.97999996
y1,902,-0.0046594474,0.037981022,0.99000007
y1,903,-0.0029326223,0.035738524,0.97999996
y1,904,-0.010600261,0.035776846,0.99000007
y1,905,-0.007447109,0.035106905,0.97999996
y1,906,0.007370764,0.03708677,0.99000007
y1,907,-0.013010002,0.03688147,0.98
y1,908,0.0035650064,0.04102377,0.97999996
y1,909,0.011692917,0.04001881,0.97
y1,910,0.0058782566,0.039095376,0.96
y1,911,-0.008380632,0.040320236,0.99000007
y1,912,-0.0037211315,0.036646422,1.0
y1,913,-0.0068839057,0.043093964,0.99000007
y1,914,-0.0014747176,0.03919942,0.99000007
y1,915,0.018066801,0.04072414,1.0
y1,916,-0.0025173065,0.037864063,0.97999996
y1,917,0.00034106945,0.0381327,0.96999997
y1,918,0.00303198,0.039653968,1.0
y1,919,0.002042616,0.036391657,0.96999997
y1,920,-0.011828287,0.03929216,0.97999996
y1,921,0.0049645826,0.036745626,0.97
y1,922,0.0032332395,0.03383292,0.99000007
y1,923,0.0019336625,0.040639903,0.97
y1,924,-0.0010053446,0.03546248,1.0
y1,925,-0.007608475,0.038865432,0.97
y1,926,0.010035099,0.039547633,0.99000007
y1,927,0.00651624,0.037870754,0.9900001
y1,928,-0.005711032,0.04119845,0.99000007
y1,929,-0.008394798,0.044622716,0.97999996
y1,930,2.6143558e-5,0.03671669,0.99000007
y1,931,0.0019251667,0.037504964,0.99000007
y1,932,-0.0076657585,0.041477855,1.0
y1,933,-0.0006174796,0.037606314,0.97
y1,934,0.011297477,0.037316162,0.98
y1,935,0.008694652,0.040751737,0.97999996
y1,936,0.01019359,0.0353561,0.98
y1,937,-0.00072493614,0.035482056,0.99000007
y1,938,-0.009319707,0.035097864,0.96999997
y1,939,-0.00061784894,0.037310712,0.97
y1,940,-0.0015684107,0.039367765,0.9700001
y1,941,0.008287945,0.03908074,1.0
y1,942,-0.0032501742,0.036446005,0.99000007
y1,943,0.008697766,0.03732688,0.96999997
y1,944,0.0134398155,0.037433498,1.0
y1,945,-0.0028897414,0.04148641,0.99000007
y1,946,0.012571093,0.040748376,1.0
y1,947,0.012324544,0.03746797,0.98
y1,948,-0.006871014,0.04055707,0.97999996
y1,949,-0.010283393,0.0359162,0.97999996
y1,950,-0.012637239,0.038098283,0.99000007
y1,951,-0.008426508,0.036259845,1.0
y1,952,-0.00504186,0.033690207,0.97999996
y1,953,0.0041926717,0.038123623,1.0
y1,954,0.0021910104,0.042276885,0.9700001
y1,955,0.00917025,0.037385155,0.99000007
y1,956,0.015221509,0.040427,0.97999996
y1,957,0.008638711,0.041500926,0.96000004
y1,958,0.0024381198,0.03892561,0.98
y1,959,0.0027768004,0.038946606,0.9699999
y1,960,0.0006891593,0.036902092,0.99000007
y1,961,-0.0047887713,0.039841015,0.98
y1,962,0.00204937,0.035761748,0.97999996
y1,963,0.005710606,0.03631418,0.98
y1,964,0.0070544505,0.038152803,0.99000007
y1,965,-0.0007585393,0.037185207,0.97
y1,966,-0.00030469283,0.03776114,0.96999997
y1,967,0.0043002204,0.042401183,0.99000007
y1,968,-0.0047410266,0.037402805,0.99000007
y1,969,-0.0011373686,0.036660258,0.97999996
y1,970,-0.004005979,0.039086264,0.97999996
y1,971,0.0041140113,0.037157323,1.0
y1,972,0.022029728,0.034911707,0.99000007
y1,973,-0.0012112934,0.037932023,0.98
y1,974,0.0023367002,0.03459534,0.99000007
y1,975,-0.006255908,0.04084434,0.96
y1,976,0.010056199,0.041962028,0.97999996
y1,977,0.013022802,0.038822882,1.0
y1,978,0.0046345005,0.037882876,0.96999997
y1,979,-0.0039862012,0.038948722,0.99000007
y1,980,-0.0076123048,0.040075175,0.95
y1,981,0.000105092,0.03798214,0.97999996
y1,982,-0.004080397,0.033376347,0.99000007
y1,983,-0.00047151936,0.040163837,1.0
y1,984,0.0004524365,0.03313043,0.9500001
y1,985,-0.009656993,0.042596683,0.9600001
y1,986,-0.009218335,0.041101396,0.96000004
y1,987,-0.0114773745,0.034733217,0.9600001
y1,988,-0.008503987,0.039257325,1.0
y1,989,0.0092236735,0.037686188,0.93999994
y1,990,-0.007185845,0.037248097,0.97999996
y1,991,-0.0056026126,0.037036464,0.96999997
y1,992,-0.0056685074,0.041938882,0.99000007
y1,993,0.005274603,0.036827125,0.99000007
y1,994,0.0021451833,0.037133463,0.9700001
y1,995,-0.009030266,0.037557255,0.99000007
y1,996,-0.008054686,0.03624281,1.0
y1,997,0.0068824203,0.038646586,0.96
y1,998,-0.0075792037,0.042302135,0.99000007
y1,999,0.0022722105,0.037500657,0.99000007
y1,1000,-0.0030866861,0.03706495,0.98
