Trait,Marker_ID,Estimate,SD,Model_Frequency
y1,1219,8.188011e-6,0.0028125038,1.0
y1,1220,8.2793405e-5,0.002663054,1.0
y1,1221,-0.00014113206,0.0027889935,1.0
y1,1222,-3.5697223e-5,0.0027673314,1.0
y1,1223,0.00014404651,0.002828309,1.0
y1,1224,9.525207e-6,0.0027117676,1.0
y1,1225,6.052711e-5,0.0027751378,1.0
y1,1226,0.0001757725,0.0028517307,1.0
y1,1227,2.8870318e-5,0.002769828,1.0
y1,1228,-0.00014049461,0.0029139176,1.0
y1,1229,2.0060415e-5,0.0027132195,1.0
y1,1230,0.00010561901,0.0027222552,1.0
y1,1231,0.00012596279,0.0028855712,1.0
y1,1232,5.251665e-6,0.0026969304,1.0
y1,1233,2.3724431e-5,0.0028104775,1.0
y1,1234,-8.439892e-5,0.002816587,1.0
y1,1235,4.3014323e-5,0.0027708472,1.0
y1,1236,-1.697969e-5,0.0027508915,1.0
y1,1237,5.5622968e-5,0.0026877034,1.0
y1,1238,8.27704e-5,0.0028055068,1.0
y1,1239,-0.00017434862,0.0028027932,1.0
y1,1240,-2.6353597e-5,0.0027956155,1.0
y1,1241,-7.396461e-5,0.0027529313,1.0
y1,1242,-5.2653122e-5,0.002734466,1.0
y1,1243,-2.641793e-5,0.0028463495,1.0
y1,1244,0.00012645195,0.0028201207,1.0
y1,1245,7.5961752e-6,0.0026239436,1.0
y1,1246,7.129619e-5,0.0026988012,1.0
y1,1247,3.8934493e-5,0.0028009985,1.0
y1,1248,7.600018e-5,0.0027577518,1.0
y1,1249,1.094264e-5,0.0027925065,1.0
y1,1250,-7.563208e-6,0.0027738486,1.0
y1,1251,1.8643821e-5,0.0027381722,1.0
y1,1252,-0.00010460765,0.0027333163,1.0
y1,1253,-9.187803e-5,0.0027292834,1.0
y1,1254,5.808724e-5,0.0028867149,1.0
y1,1255,0.00010157144,0.0027934418,1.0
y1,1256,-3.9433966e-5,0.0028347594,1.0
y1,1257,0.00011078466,0.002689116,1.0
y1,1258,-0.000111129026,0.0028648614,1.0
y1,1259,-7.473255e-7,0.0029668976,1.0
y1,1260,-3.3520195e-5,0.0027291137,1.0
y1,1261,8.356204e-5,0.002734105,1.0
y1,1262,9.4789764e-5,0.0027735652,1.0
y1,1263,0.00015971661,0.002710459,1.0
y1,1264,0.00010985893,0.002735351,1.0
y1,1265,-4.1306514e-5,0.0027943563,1.0
y1,1266,-1.1462532e-5,0.002729473,1.0
y1,1267,0.000121249475,0.0027579775,1.0
y1,1268,0.00012059355,0.0028120652,1.0
y1,1269,2.6014397e-5,0.0028367846,1.0
y1,1270,-7.942683e-6,0.0026867702,1.0
y1,1271,4.7683698e-5,0.0027977577,1.0
y1,1272,3.3772387e-5,0.0027425436,1.0
y1,1273,7.321447e-5,0.0028678644,1.0
y1,1274,5.8935697e-5,0.0027487585,1.0
y1,1275,-5.3683136e-5,0.0027106504,1.0
y1,1276,-2.114547e-5,0.0028860173,1.0
y1,1277,-4.0019124e-5,0.0028261861,1.0
y1,1278,-9.5948135e-6,0.0027939873,1.0
y1,1279,0.0001448491,0.002787727,1.0
y1,1280,0.0002270536,0.0027383103,1.0
y1,1281,-0.0001006508,0.0029026114,1.0
y1,1282,-7.022909e-5,0.0026479338,1.0
y1,1283,1.054061e-5,0.0026778567,1.0
y1,1284,8.151368e-5,0.0027448907,1.0
y1,1285,9.347721e-5,0.0028039112,1.0
y1,1286,7.276342e-6,0.0027561977,1.0
y1,1287,0.00015803867,0.002754909,1.0
y1,1288,-3.5245677e-5,0.0026765817,1.0
y1,1289,2.9241186e-5,0.0026911863,1.0
y1,1290,3.8882945e-6,0.0027863386,1.0
y1,1291,0.00014805999,0.0027337114,1.0
y1,1292,5.5872384e-5,0.002876242,1.0
y1,1293,-2.2064369e-5,0.0026925094,1.0
y1,1294,-0.000100489546,0.0026766513,1.0
y1,1295,-0.0002261391,0.0027228305,1.0
y1,1296,-7.098918e-5,0.0026888573,1.0
y1,1297,9.751113e-5,0.0027981368,1.0
y1,1298,-9.1269074e-5,0.002764996,1.0
y1,1299,1.1644391e-5,0.0028643485,1.0
y1,1300,7.179402e-6,0.002810288,1.0
y1,1301,-2.2515118e-5,0.002805604,1.0
y1,1302,-8.1957354e-5,0.0026458933,1.0
y1,1303,-5.0424307e-5,0.0027248946,1.0
y1,1304,-5.2469086e-6,0.00274015,1.0
y1,1305,-8.382231e-6,0.002771115,1.0
y1,1306,-0.00011186536,0.0027903991,1.0
y1,1307,1.6805045e-5,0.0027090462,1.0
y1,1308,-1.7885937e-5,0.0028206033,1.0
y1,1309,6.807997e-5,0.002773191,1.0
y1,1310,-0.00010085551,0.0028409043,1.0
y1,1311,-0.00016627052,0.0027521425,1.0
y1,1312,9.701155e-6,0.0027814591,1.0
y1,1313,-0.00010243269,0.0028263095,1.0
y1,1314,7.763718e-5,0.0028097152,1.0
y1,1315,-0.00013165991,0.0027275437,1.0
y1,1316,7.300916e-5,0.002767126,1.0
y1,1317,2.3942848e-5,0.00280785,1.0
y1,1318,0.000110690984,0.002804153,1.0
y1,1319,8.879409e-5,0.0028965818,1.0
y1,1320,5.795769e-5,0.0029496655,1.0
y1,1321,-8.7472734e-5,0.002833503,1.0
y1,1322,5.11786e-5,0.0027691564,1.0
y1,1323,4.887742e-5,0.00278532,1.0
y1,1324,8.383725e-6,0.0026669947,1.0
y1,1325,2.741957e-5,0.0027801334,1.0
y1,1326,-7.010835e-5,0.0028137306,1.0
y1,1327,2.536316e-5,0.0028750203,1.0
y1,1328,-0.00013505774,0.0028190988,1.0
y1,1329,-8.291622e-5,0.0027170228,1.0
y1,1330,-2.4639945e-5,0.0027555553,1.0
y1,1331,-3.8473336e-5,0.0027246627,1.0
y1,1332,0.00015096487,0.0027814626,1.0
y1,1333,-0.0001522555,0.002841411,1.0
y1,1334,0.00015592176,0.0027524182,1.0
y1,1335,-6.8866706e-5,0.0026362462,1.0
y1,1336,-2.2568873e-5,0.0027105245,1.0
y1,1337,-5.538297e-5,0.0026342825,1.0
y1,1338,-0.00010403624,0.0026635462,1.0
y1,1339,-7.336505e-5,0.002827763,1.0
y1,1340,0.0001225854,0.0027912525,1.0
y1,1341,0.0002129338,0.0027004753,1.0
y1,1342,-2.0943357e-5,0.0027823863,1.0
y1,1343,-2.4674637e-5,0.0027071098,1.0
y1,1344,-1.36740855e-5,0.0027066479,1.0
y1,1345,7.8462e-5,0.0028327974,1.0
y1,1346,-3.9617277e-7,0.0027226184,1.0
y1,1347,-9.429335e-5,0.0028135458,1.0
y1,1348,0.000114155344,0.0027296685,1.0
y1,1349,-1.131864e-5,0.002709485,1.0
y1,1350,7.495968e-5,0.0028075252,1.0
y1,1351,-4.886261e-6,0.0028479437,1.0
y1,1352,-7.115904e-5,0.0026639143,1.0
y1,1353,-0.00011472894,0.0027670325,1.0
y1,1354,-2.7354292e-5,0.0028476934,1.0
y1,1355,-8.095565e-5,0.0028341527,1.0
y1,1356,3.4821056e-5,0.0027147362,1.0
y1,1357,-2.3996152e-5,0.0027657428,1.0
y1,1358,8.1606675e-5,0.002811498,1.0
y1,1359,3.2364846e-5,0.0027472745,1.0
y1,1360,-5.965107e-5,0.0027637554,1.0
y1,1361,-8.379969e-5,0.002747516,1.0
y1,1362,1.8909969e-6,0.0028712328,1.0
y1,1363,6.645833e-5,0.0028009245,1.0
y1,1364,-7.179636e-5,0.0028302432,1.0
y1,1365,9.951668e-5,0.0026856274,1.0
y1,1366,5.6309767e-5,0.0027692704,1.0
y1,1367,5.5608518e-5,0.0027521935,1.0
y1,1368,9.654714e-5,0.0026797776,1.0
y1,1369,-3.459384e-5,0.0028419984,1.0
y1,1370,9.898385e-5,0.0027807944,1.0
y1,1371,2.0109219e-5,0.0028062807,1.0
y1,1372,-0.0001622455,0.0028218844,1.0
y1,1373,-8.429548e-5,0.0028986302,1.0
y1,1374,9.862177e-5,0.002671827,1.0
y1,1375,-6.669558e-5,0.0026332566,1.0
y1,1376,0.00013082373,0.0026827273,1.0
y1,1377,0.000110358305,0.002801032,1.0
y1,1378,-0.00012523698,0.0028007098,1.0
y1,1379,2.2079748e-5,0.0026793072,1.0
y1,1380,8.30169e-5,0.0027630213,1.0
y1,1381,-5.8219088e-5,0.0027843101,1.0
y1,1382,-0.0001507126,0.002640427,1.0
y1,1383,5.849776e-5,0.0026972373,1.0
y1,1384,-4.7264064e-5,0.0026976427,1.0
y1,1385,9.4841025e-6,0.002832785,1.0
y1,1386,0.00010105452,0.0028184254,1.0
y1,1387,-0.00015530507,0.0027432896,1.0
y1,1388,0.00016968434,0.002709347,1.0
y1,1389,8.461214e-5,0.0027583076,1.0
y1,1390,-6.809467e-5,0.0028279275,1.0
y1,1391,-6.70193e-5,0.0028365282,1.0
y1,1392,8.84356e-6,0.0027254845,1.0
y1,1393,-0.00019392102,0.0028268527,1.0
y1,1394,1.1628849e-6,0.0028392756,1.0
y1,1395,-8.029998e-6,0.0027681189,1.0
y1,1396,8.049211e-6,0.0027846145,1.0
y1,1397,-4.0435843e-5,0.002696845,1.0
y1,1398,-3.1934193e-5,0.0027084148,1.0
y1,1399,-1.6721879e-5,0.0027899845,1.0
y1,1400,-3.306613e-5,0.0028170163,1.0
y1,1401,0.00015627142,0.002695591,1.0
y1,1402,4.046868e-5,0.002702436,1.0
y1,1403,-9.110765e-5,0.0028543938,1.0
y1,1404,-7.3264266e-5,0.0028202143,1.0
y1,1405,-0.00013476289,0.0027996746,1.0
y1,1406,0.00015156543,0.0027900601,1.0
y1,1407,0.00016663944,0.0027117825,1.0
y1,1408,-3.5540164e-5,0.002805224,1.0
y1,1409,0.000115170355,0.0027531937,1.0
y1,1410,-2.6269572e-5,0.0027820242,1.0
y1,1411,-6.959275e-5,0.0028087667,1.0
y1,1412,5.468988e-5,0.0027272394,1.0
y1,1413,4.2074087e-5,0.0028561591,1.0
y1,1414,4.799217e-5,0.0026448055,1.0
y1,1415,-0.00012675274,0.0027994383,1.0
y1,1416,-7.3493225e-5,0.0028635275,1.0
y1,1417,-3.4234596e-5,0.002839967,1.0
y1,1418,-2.502399e-5,0.0027644953,1.0
y1,1419,-3.2650503e-5,0.002826453,1.0
y1,1420,-3.6274385e-5,0.0027991682,1.0
y1,1421,-2.1532906e-5,0.0027990963,1.0
y1,1422,8.952543e-6,0.002738062,1.0
y1,1423,-7.490976e-5,0.0028455863,1.0
y1,1424,7.697506e-5,0.0026436113,1.0
y1,1425,-0.000153671,0.002733701,1.0
y1,1426,0.00010955682,0.0027975342,1.0
y1,1427,0.00010229855,0.0027632848,1.0
y1,1428,-3.1302596e-5,0.0026139345,1.0
y1,1429,3.2431708e-5,0.0028618074,1.0
y1,1430,-3.0666608e-5,0.0028777677,1.0
y1,1431,-8.926257e-5,0.0026903732,1.0
y1,1432,3.878804e-5,0.0026736998,1.0
y1,1433,-0.000105244886,0.0028373932,1.0
y1,1434,-5.23985e-6,0.0028342006,1.0
y1,1435,-2.5075085e-5,0.00272108,1.0
y1,1436,-8.992581e-5,0.002748666,1.0
y1,1437,2.0552261e-5,0.002685196,1.0
y1,1438,7.0461276e-5,0.0027750535,1.0
y1,1439,-1.4249302e-5,0.002733051,1.0
y1,1440,-0.000111720474,0.0027320706,1.0
y1,1441,7.319695e-5,0.0028856362,1.0
y1,1442,-6.037731e-5,0.0028119707,1.0
y1,1443,0.00010935919,0.00281048,1.0
y1,1444,0.0001789007,0.002631204,1.0
y1,1445,7.5630596e-5,0.0027246133,1.0
y1,1446,6.774452e-5,0.0027672257,1.0
y1,1447,-5.5820172e-5,0.0028274532,1.0
y1,1448,-1.36666085e-5,0.002820287,1.0
y1,1449,-0.00023295252,0.0027860082,1.0
y1,1450,-2.8222184e-5,0.002819353,1.0
y1,1451,-7.994772e-5,0.002720074,1.0
y1,1452,0.00022266878,0.0027101317,1.0
y1,1453,-0.00012211611,0.0027191725,1.0
y1,1454,0.00014411929,0.0027441906,1.0
y1,1455,-8.112502e-5,0.002729905,1.0
y1,1456,3.2461357e-5,0.0027422204,1.0
y1,1457,-4.2306598e-5,0.0027576063,1.0
y1,1458,-4.0696817e-5,0.0027529208,1.0
y1,1459,4.591128e-5,0.0028283338,1.0
y1,1460,-0.00013262934,0.0028343808,1.0
y1,1461,-1.7860832e-5,0.0026445554,1.0
y1,1462,-6.503117e-5,0.002734047,1.0
y1,1463,-0.00015615966,0.0029155056,1.0
y1,1464,-0.00017512034,0.0027086532,1.0
y1,1465,-0.00019032313,0.0028609075,1.0
y1,1466,-7.3006966e-5,0.0027188016,1.0
y1,1467,2.5541425e-5,0.0027768984,1.0
y1,1468,-5.089548e-5,0.0027149636,1.0
y1,1469,-4.2382317e-6,0.0027669072,1.0
y1,1470,-4.0627147e-5,0.0028215658,1.0
y1,1471,2.3683193e-5,0.002818543,1.0
y1,1472,-2.916242e-5,0.002798779,1.0
y1,1473,2.724708e-5,0.0027586774,1.0
y1,1474,7.037267e-5,0.0027495082,1.0
y1,1475,-0.00014024509,0.0027348145,1.0
y1,1476,4.1140367e-5,0.0027877241,1.0
y1,1477,-0.000104661165,0.0027196528,1.0
y1,1478,-1.5974803e-5,0.0027977282,1.0
y1,1479,2.5596592e-6,0.0027039861,1.0
y1,1480,5.8549056e-5,0.0026299614,1.0
y1,1481,-0.000117990305,0.0028145013,1.0
y1,1482,-8.3053084e-5,0.0027201406,1.0
y1,1483,2.4095186e-6,0.002765759,1.0
y1,1484,-0.00017164939,0.0026137335,1.0
y1,1485,1.8674362e-5,0.002777844,1.0
y1,1486,0.0001829665,0.002859973,1.0
y1,1487,-0.00023434922,0.0027445133,1.0
y1,1488,0.00012489219,0.002646209,1.0
y1,1489,3.1303498e-5,0.0028006032,1.0
y1,1490,-1.6447953e-5,0.0028506543,1.0
y1,1491,-0.00017619609,0.0027568028,1.0
y1,1492,2.5086688e-6,0.0026925113,1.0
y1,1493,-8.044111e-5,0.002828142,1.0
y1,1494,0.00014781514,0.0026774788,1.0
y1,1495,7.252254e-5,0.0026637116,1.0
y1,1496,1.8495544e-5,0.0027810177,1.0
y1,1497,5.3766507e-5,0.0028332162,1.0
y1,1498,-9.940842e-5,0.002752366,1.0
y1,1499,3.2114065e-5,0.002807279,1.0
y1,1500,-2.7298413e-5,0.0027150242,1.0
y1,1501,1.749859e-5,0.0027746793,1.0
y1,1502,2.8917802e-5,0.0027608455,1.0
y1,1503,-4.738096e-5,0.0028189747,1.0
y1,1504,3.7644626e-5,0.002687955,1.0
y1,1505,4.3597403e-5,0.0028623336,1.0
y1,1506,-8.0765996e-5,0.0026839557,1.0
y1,1507,0.00013905113,0.0027080253,1.0
y1,1508,-5.3528143e-5,0.002775143,1.0
y1,1509,-2.8831337e-5,0.0027468542,1.0
y1,1510,3.7705213e-5,0.0027519898,1.0
y1,1511,3.7827003e-6,0.0028286842,1.0
y1,1512,0.00013702737,0.0027612483,1.0
y1,1513,1.107653e-6,0.0027914483,1.0
y1,1514,-0.00015095665,0.002630306,1.0
y1,1515,-5.3543292e-5,0.0028401082,1.0
y1,1516,-0.00015728988,0.0028220094,1.0
y1,1517,3.7920694e-5,0.0028201768,1.0
y1,1518,0.0001375188,0.002692556,1.0
y1,1519,-7.761815e-5,0.002739617,1.0
y1,1520,-8.840116e-5,0.0028117434,1.0
y1,1521,-8.849609e-5,0.0027693466,1.0
y1,1522,-0.00010131354,0.002664649,1.0
y1,1523,-2.9476603e-5,0.002851786,1.0
y1,1524,5.4298187e-5,0.00283938,1.0
y1,1525,-0.00013433691,0.0026556614,1.0
y1,1526,-1.8327619e-6,0.002781996,1.0
y1,1527,7.1864146e-5,0.0027462333,1.0
y1,1528,0.00017868326,0.0027796747,1.0
y1,1529,5.9936254e-5,0.002728181,1.0
y1,1530,-3.4415487e-5,0.002718261,1.0
y1,1531,6.5043205e-5,0.0027800219,1.0
y1,1532,-1.1342056e-5,0.0026852018,1.0
y1,1533,3.044104e-5,0.0026683423,1.0
y1,1534,-3.3683853e-5,0.002768839,1.0
y1,1535,-9.190908e-5,0.0027451033,1.0
y1,1536,4.8091904e-5,0.0027972877,1.0
y1,1537,0.00013421959,0.0027403468,1.0
y1,1538,-5.067254e-5,0.0027401524,1.0
y1,1539,-9.365501e-5,0.0027391044,1.0
y1,1540,1.2658222e-5,0.002812702,1.0
y1,1541,7.07716e-5,0.0026982983,1.0
y1,1542,7.598089e-5,0.0027020173,1.0
y1,1543,-5.3585685e-5,0.0027408153,1.0
y1,1544,0.00016153192,0.0028514275,1.0
y1,1545,-0.00011346297,0.0027667554,1.0
y1,1546,2.67122e-5,0.0027382728,1.0
y1,1547,0.00011850453,0.0027142847,1.0
y1,1548,-0.00015645861,0.0026672515,1.0
y1,1549,-0.0001251166,0.0027698528,1.0
y1,1550,9.647984e-5,0.0026881131,1.0
y1,1551,3.561164e-5,0.002683358,1.0
y1,1552,2.7048369e-5,0.0027109424,1.0
y1,1553,3.987905e-5,0.002745106,1.0
y1,1554,-4.2928426e-5,0.0028055022,1.0
y1,1555,-2.6045814e-6,0.0028242497,1.0
y1,1556,4.860681e-6,0.0027273225,1.0
y1,1557,1.085876e-5,0.0028589126,1.0
y1,1558,1.9910296e-5,0.0026114911,1.0
y1,1559,7.2596886e-5,0.0027339128,1.0
y1,1560,-0.000118452226,0.00277062,1.0
y1,1561,-1.3487783e-5,0.0027613682,1.0
y1,1562,1.3357449e-7,0.002833246,1.0
y1,1563,5.568666e-5,0.0027364006,1.0
y1,1564,7.5692624e-5,0.002898219,1.0
y1,1565,-0.00019191694,0.0026915267,1.0
y1,1566,-4.2435182e-5,0.0027715873,1.0
y1,1567,6.187788e-5,0.0027919766,1.0
y1,1568,-4.141099e-5,0.00269899,1.0
y1,1569,0.0001703305,0.00285107,1.0
y1,1570,-1.6196442e-6,0.0025723735,1.0
y1,1571,-9.345207e-5,0.0028345075,1.0
y1,1572,-0.00011701754,0.0027570636,1.0
y1,1573,6.887653e-5,0.0026284475,1.0
y1,1574,-0.00010666482,0.0027649377,1.0
y1,1575,1.7953555e-5,0.002783462,1.0
y1,1576,0.00021442964,0.0027461052,1.0
y1,1577,-0.00017215485,0.0027459944,1.0
y1,1578,7.556409e-6,0.002690845,1.0
y1,1579,-2.5590984e-5,0.0026819743,1.0
y1,1580,0.00017815015,0.0028106642,1.0
y1,1581,-7.970325e-6,0.0028035718,1.0
y1,1582,0.00016253446,0.0026884468,1.0
y1,1583,0.00017122037,0.002734582,1.0
y1,1584,-0.00012744064,0.0026919357,1.0
y1,1585,9.8523815e-5,0.0027740218,1.0
y1,1586,-0.00016103503,0.002725757,1.0
y1,1587,2.4482631e-5,0.0028039,1.0
y1,1588,-0.0001939738,0.002878165,1.0
y1,1589,4.520973e-5,0.0027679105,1.0
y1,1590,-6.6436674e-5,0.002692924,1.0
y1,1591,0.00012291846,0.0028476263,1.0
y1,1592,0.00010916958,0.0027563218,1.0
y1,1593,-3.733822e-5,0.0027481474,1.0
y1,1594,6.0070022e-5,0.0027636155,1.0
y1,1595,0.00011608181,0.002767423,1.0
y1,1596,-7.989185e-5,0.002715904,1.0
y1,1597,-9.1050926e-5,0.0027880603,1.0
y1,1598,-9.803425e-5,0.002888475,1.0
y1,1599,-4.1468284e-5,0.0027842692,1.0
y1,1600,2.0967329e-5,0.0028658072,1.0
y1,1601,-4.4666405e-5,0.0028205228,1.0
y1,1602,-9.067549e-5,0.0027822575,1.0
y1,1603,-2.0311438e-5,0.0027539623,1.0
y1,1604,-1.0499312e-5,0.0027138854,1.0
y1,1605,6.2345665e-5,0.0026856584,1.0
y1,1606,-1.8782368e-5,0.002848287,1.0
y1,1607,1.0944517e-5,0.0027480437,1.0
y1,1608,0.00013141525,0.0026236468,1.0
y1,1609,0.00018266623,0.002757099,1.0
y1,1610,8.62073e-5,0.0028638921,1.0
y1,1611,-7.501571e-5,0.002810442,1.0
y1,1612,-3.27377e-5,0.0027503667,1.0
y1,1613,4.605043e-5,0.0028026528,1.0
y1,1614,0.00012743556,0.0026506863,1.0
y1,1615,8.885731e-5,0.0026515997,1.0
y1,1616,-8.261695e-5,0.002802389,1.0
y1,1617,-6.3440326e-5,0.0027506608,1.0
y1,1618,3.868498e-5,0.0027261325,1.0
y1,1619,3.1623014e-5,0.0028167563,1.0
y1,1620,-0.00011108061,0.002887506,1.0
y1,1621,8.6499545e-5,0.0028224662,1.0
y1,1622,-7.8380595e-5,0.0026262398,1.0
y1,1623,5.847526e-5,0.002668589,1.0
y1,1624,-7.8263125e-5,0.0026188532,1.0
y1,1625,-9.27628e-5,0.0028438405,1.0
y1,1626,7.91313e-5,0.0028458613,1.0
y1,1627,-6.133744e-5,0.0026827264,1.0
y1,1628,-8.086067e-5,0.0026321907,1.0
y1,1629,-5.5051794e-5,0.0028200462,1.0
y1,1630,1.6613129e-5,0.0027391186,1.0
y1,1631,5.110692e-6,0.0028521225,1.0
y1,1632,-0.00012675674,0.002888535,1.0
y1,1633,-4.8837133e-5,0.0026745007,1.0
y1,1634,1.5604452e-5,0.0027656823,1.0
y1,1635,3.12039e-5,0.002808904,1.0
y1,1636,-4.36265e-5,0.0027265986,1.0
y1,1637,5.8909685e-5,0.002682454,1.0
y1,1638,7.1153685e-5,0.002890437,1.0
y1,1639,-8.134313e-5,0.0025785859,1.0
y1,1640,-3.809228e-6,0.0027619596,1.0
y1,1641,-0.00011617807,0.0027035954,1.0
y1,1642,3.3277233e-6,0.0026153754,1.0
y1,1643,0.00010799327,0.0026836097,1.0
y1,1644,4.6634923e-5,0.0027714518,1.0
y1,1645,-5.6433102e-5,0.002775325,1.0
y1,1646,-6.416284e-5,0.0026567406,1.0
y1,1647,-3.9495488e-5,0.0027754281,1.0
y1,1648,-3.2898075e-5,0.0027283386,1.0
y1,1649,4.1355568e-5,0.0027942185,1.0
y1,1650,-0.0001568576,0.002822734,1.0
y1,1651,2.896067e-5,0.0027090998,1.0
y1,1652,-3.4577384e-5,0.0027422432,1.0
y1,1653,-2.3254295e-5,0.0028040183,1.0
y1,1654,0.00010803608,0.002747787,1.0
y1,1655,7.960707e-5,0.0028096065,1.0
y1,1656,0.00013343872,0.002754936,1.0
y1,1657,-0.00014686133,0.0026432225,1.0
y1,1658,-4.561897e-5,0.0027250946,1.0
y1,1659,0.00016196538,0.0027729818,1.0
y1,1660,1.2199528e-6,0.002762547,1.0
y1,1661,2.2704795e-7,0.0027420702,1.0
y1,1662,1.646323e-5,0.0027285116,1.0
y1,1663,0.00012016087,0.0028196117,1.0
y1,1664,0.000112761016,0.0026794523,1.0
y1,1665,-0.00011829315,0.00271524,1.0
y1,1666,-5.618996e-5,0.0028119336,1.0
y1,1667,4.5310037e-5,0.002799804,1.0
y1,1668,-4.137461e-5,0.0029085206,1.0
y1,1669,7.477277e-5,0.0027914734,1.0
y1,1670,-3.0328025e-5,0.0027091866,1.0
y1,1671,-5.1111223e-5,0.0028250418,1.0
y1,1672,3.510255e-5,0.0028393392,1.0
y1,1673,-2.7637873e-7,0.0027906445,1.0
y1,1674,-3.1271873e-5,0.0027115275,1.0
y1,1675,0.00015273923,0.0028037904,1.0
y1,1676,1.5445625e-5,0.0028099997,1.0
y1,1677,9.7949014e-5,0.0029495917,1.0
y1,1678,7.117748e-5,0.0027847954,1.0
y1,1679,4.9585175e-5,0.0026730576,1.0
y1,1680,9.583764e-6,0.0027434751,1.0
y1,1681,-0.00013237918,0.00276749,1.0
y1,1682,6.922786e-5,0.002800312,1.0
y1,1683,0.00015965926,0.002770057,1.0
y1,1684,-0.000119548575,0.002927787,1.0
y1,1685,-5.5302626e-5,0.0028564057,1.0
y1,1686,3.7752193e-6,0.0028352486,1.0
y1,1687,-7.536933e-5,0.0027269023,1.0
y1,1688,-0.00015021618,0.002779925,1.0
y1,1689,-4.627553e-5,0.0027680895,1.0
y1,1690,0.00010915804,0.0027905882,1.0
y1,1691,-6.3227904e-5,0.0027545264,1.0
y1,1692,0.000118569464,0.0027601314,1.0
y1,1693,-7.313315e-5,0.0027457313,1.0
y1,1694,-9.133268e-5,0.002842043,1.0
y1,1695,0.00021566672,0.002737707,1.0
y1,1696,-2.480235e-5,0.0027147443,1.0
y1,1697,-3.4980272e-5,0.0028315012,1.0
y1,1698,0.000102240534,0.0027318536,1.0
y1,1699,-8.502722e-6,0.002668332,1.0
y1,1700,-2.1536829e-5,0.002761289,1.0
y1,1701,-1.3563487e-5,0.0026690925,1.0
y1,1702,-1.0623787e-5,0.0026810456,1.0
y1,1703,4.8939063e-7,0.002703051,1.0
y1,1704,-6.1379644e-5,0.0027047992,1.0
y1,1705,-1.9006628e-5,0.0028953392,1.0
y1,1706,-0.00012253734,0.0027300434,1.0
y1,1707,0.000110804984,0.0027503776,1.0
y1,1708,-0.00014972017,0.0028112882,1.0
y1,1709,7.9830235e-5,0.0026767764,1.0
y1,1710,-4.2455187e-5,0.0027839777,1.0
y1,1711,-0.00010903248,0.0027297647,1.0
y1,1712,-4.5384033e-5,0.0027192559,1.0
y1,1713,-9.477234e-5,0.00287609,1.0
y1,1714,-4.4314012e-5,0.0028128137,1.0
y1,1715,-0.00016415682,0.0027243088,1.0
y1,1716,-8.909458e-5,0.0027632979,1.0
y1,1717,-7.0607755e-5,0.002763123,1.0
y1,1718,-5.69385e-5,0.002824769,1.0
y1,1719,-5.6162957e-5,0.0027821076,1.0
y1,1720,6.522646e-5,0.0028399045,1.0
y1,1721,-9.872397e-6,0.0027260086,1.0
y1,1722,-0.00017433378,0.0027790577,1.0
y1,1723,-2.937609e-5,0.0027327847,1.0
y1,1724,3.716613e-5,0.0027596827,1.0
y1,1725,9.291339e-5,0.0027809015,1.0
y1,1726,9.314226e-5,0.002719418,1.0
y1,1727,3.624409e-5,0.0028330006,1.0
y1,1728,-0.00011728018,0.0026997412,1.0
y1,1729,-4.356383e-6,0.0027573954,1.0
y1,1730,-6.923702e-5,0.0026882472,1.0
y1,1731,-5.4319917e-5,0.0026923548,1.0
y1,1732,-4.3746284e-5,0.002826717,1.0
y1,1733,7.700371e-5,0.0027646527,1.0
y1,1734,5.4896544e-5,0.0028593056,1.0
y1,1735,2.7207985e-5,0.0028324306,1.0
y1,1736,1.755482e-5,0.0027962967,1.0
y1,1737,-3.7927166e-5,0.0026939623,1.0
y1,1738,8.178354e-5,0.0027198992,1.0
y1,1739,0.00012153925,0.002718707,1.0
y1,1740,7.764525e-5,0.002817645,1.0
y1,1741,0.00010839366,0.0028582867,1.0
y1,1742,-0.00011599954,0.0026177664,1.0
y1,1743,-5.203938e-5,0.002692138,1.0
y1,1744,-0.0001015494,0.0028011026,1.0
y1,1745,7.69585e-5,0.0028570055,1.0
y1,1746,-0.00016968853,0.0028288169,1.0
y1,1747,2.2863055e-6,0.0026512025,1.0
y1,1748,-3.6886715e-5,0.0027206417,1.0
y1,1749,5.075404e-6,0.002804374,1.0
y1,1750,-0.00011427333,0.0027378812,1.0
y1,1751,0.00012435988,0.0028542762,1.0
y1,1752,1.19507995e-5,0.0028222655,1.0
y1,1753,-0.00013638155,0.0027142065,1.0
y1,1754,6.799216e-5,0.0028327785,1.0
y1,1755,-2.2050765e-5,0.0027725697,1.0
y1,1756,4.425763e-5,0.0027086104,1.0
y1,1757,-6.386426e-5,0.0027847865,1.0
y1,1758,-0.00012019985,0.0027031926,1.0
y1,1759,8.324329e-5,0.0027223784,1.0
y1,1760,0.00010204776,0.0029115495,1.0
y1,1761,0.00012425963,0.0028531093,1.0
y1,1762,-0.00012181041,0.002670792,1.0
y1,1763,-7.617324e-5,0.002764238,1.0
y1,1764,7.3192987e-6,0.0027804063,1.0
y1,1765,-7.08835e-5,0.0027295665,1.0
y1,1766,3.4440014e-5,0.0028155695,1.0
y1,1767,7.965036e-7,0.0029289327,1.0
y1,1768,2.5784846e-6,0.0028327373,1.0
